MMWR Year,MMWR Week,Jurisdiction of Occurrence,Influenza and pneumonia (J09-J18)
2021,5,Pennsylvania,33
2021,6,Pennsylvania,39
2021,7,Pennsylvania,40
2021,8,Pennsylvania,33
2021,9,Pennsylvania,17
2021,10,Pennsylvania,27
2021,11,Pennsylvania,34
2021,12,Pennsylvania,27
2021,13,Pennsylvania,26
2021,14,Pennsylvania,30
2021,15,Pennsylvania,32
2021,16,Pennsylvania,28
2021,17,Pennsylvania,28
2021,18,Pennsylvania,40
2021,19,Pennsylvania,23
2021,20,Pennsylvania,31
2021,21,Pennsylvania,19
2021,22,Pennsylvania,39
2021,23,Pennsylvania,28
2021,24,Pennsylvania,26
2021,25,Pennsylvania,33
2021,26,Pennsylvania,19
2021,27,Pennsylvania,36
2021,28,Pennsylvania,18
2021,29,Pennsylvania,40
2021,30,Pennsylvania,33
2021,31,Pennsylvania,17
2021,32,Pennsylvania,42
2021,33,Pennsylvania,34
2021,34,Pennsylvania,38
2021,35,Pennsylvania,22
2021,36,Pennsylvania,39
2021,37,Pennsylvania,42
2021,38,Pennsylvania,39
2021,39,Pennsylvania,57
2021,40,Pennsylvania,33
2021,41,Pennsylvania,43
2021,42,Pennsylvania,44
2021,43,Pennsylvania,46
2021,44,Pennsylvania,46
2021,45,Pennsylvania,36
2021,46,Pennsylvania,42
2021,47,Pennsylvania,33
2021,48,Pennsylvania,30
2021,49,Pennsylvania,60
2021,50,Pennsylvania,44
2021,51,Pennsylvania,58
2021,52,Pennsylvania,50
2022,1,Pennsylvania,64
2022,2,Pennsylvania,46
2022,3,Pennsylvania,48
2022,4,Pennsylvania,49
2022,5,Pennsylvania,35
2022,6,Pennsylvania,48
2022,7,Pennsylvania,31
2022,8,Pennsylvania,38
2022,9,Pennsylvania,38
2022,10,Pennsylvania,24
2022,11,Pennsylvania,33
2022,12,Pennsylvania,33
2022,13,Pennsylvania,34
2022,14,Pennsylvania,31
2022,15,Pennsylvania,39
2022,16,Pennsylvania,36
2022,17,Pennsylvania,49
2022,18,Pennsylvania,37
2022,19,Pennsylvania,31
2022,20,Pennsylvania,43
2022,21,Pennsylvania,24
2022,22,Pennsylvania,41
2022,23,Pennsylvania,28
2022,24,Pennsylvania,22
2022,25,Pennsylvania,38
2022,26,Pennsylvania,29
2022,27,Pennsylvania,33
2022,28,Pennsylvania,36
2022,29,Pennsylvania,24
2022,30,Pennsylvania,18
2022,31,Pennsylvania,30
2022,32,Pennsylvania,33
2022,33,Pennsylvania,22
2022,34,Pennsylvania,21
2022,35,Pennsylvania,21
2022,36,Pennsylvania,27
2022,37,Pennsylvania,22
2022,38,Pennsylvania,23
2022,39,Pennsylvania,33
2022,40,Pennsylvania,26
2022,41,Pennsylvania,34
2022,42,Pennsylvania,42
2022,43,Pennsylvania,39
2022,44,Pennsylvania,43
2022,45,Pennsylvania,45
2022,46,Pennsylvania,39
2022,47,Pennsylvania,49
2022,48,Pennsylvania,58
2022,49,Pennsylvania,76
2022,50,Pennsylvania,96
2022,51,Pennsylvania,72
2022,52,Pennsylvania,94
2023,1,Pennsylvania,91
2023,2,Pennsylvania,51
2023,3,Pennsylvania,64
2023,4,Pennsylvania,44
2023,5,Pennsylvania,34
2023,6,Pennsylvania,51
2023,7,Pennsylvania,45
2023,8,Pennsylvania,28
2023,9,Pennsylvania,29
2023,10,Pennsylvania,37
2023,11,Pennsylvania,35
2023,12,Pennsylvania,33
2023,13,Pennsylvania,36
2023,14,Pennsylvania,35
2023,15,Pennsylvania,35
2023,16,Pennsylvania,23
2023,17,Pennsylvania,39
2023,18,Pennsylvania,32
2023,19,Pennsylvania,38
2023,20,Pennsylvania,35
2023,21,Pennsylvania,35
2023,22,Pennsylvania,39
2023,23,Pennsylvania,27
2023,24,Pennsylvania,28
2023,25,Pennsylvania,30
2023,26,Pennsylvania,34
2023,27,Pennsylvania,26
2023,28,Pennsylvania,32
2023,29,Pennsylvania,20
2023,30,Pennsylvania,30
2023,31,Pennsylvania,37
2023,32,Pennsylvania,28
2023,33,Pennsylvania,31
2023,34,Pennsylvania,28
2023,35,Pennsylvania,22
2023,36,Pennsylvania,21
2023,37,Pennsylvania,40
2020,1,Rhode Island,5
2020,2,Rhode Island,5
2020,3,Rhode Island,5
2020,4,Rhode Island,5
2020,5,Rhode Island,5
2020,6,Rhode Island,5
2020,7,Rhode Island,5
2020,8,Rhode Island,5
2020,9,Rhode Island,5
2020,10,Rhode Island,5
2020,11,Rhode Island,5
2020,12,Rhode Island,5
2020,13,Rhode Island,0
2020,14,Rhode Island,5
2020,15,Rhode Island,5
2020,16,Rhode Island,5
2020,17,Rhode Island,5
2020,18,Rhode Island,5
2020,19,Rhode Island,5
2020,20,Rhode Island,5
2020,21,Rhode Island,5
2020,22,Rhode Island,0
2020,23,Rhode Island,5
2020,24,Rhode Island,0
2020,25,Rhode Island,5
2020,26,Rhode Island,5
2020,27,Rhode Island,5
2020,28,Rhode Island,5
2020,29,Rhode Island,0
2020,30,Rhode Island,5
2020,31,Rhode Island,5
2020,32,Rhode Island,0
2020,33,Rhode Island,5
2020,34,Rhode Island,5
2020,35,Rhode Island,5
2020,36,Rhode Island,5
2020,37,Rhode Island,5
2020,38,Rhode Island,5
2020,39,Rhode Island,5
2020,40,Rhode Island,5
2020,41,Rhode Island,5
2020,42,Rhode Island,5
2020,43,Rhode Island,5
2020,44,Rhode Island,0
2020,45,Rhode Island,5
2020,46,Rhode Island,5
2020,47,Rhode Island,5
2020,48,Rhode Island,5
2020,49,Rhode Island,5
2020,50,Rhode Island,5
2020,51,Rhode Island,5
2020,52,Rhode Island,5
2020,53,Rhode Island,5
2021,1,Rhode Island,5
2021,2,Rhode Island,5
2021,3,Rhode Island,0
2021,4,Rhode Island,5
2021,5,Rhode Island,5
2021,6,Rhode Island,5
2021,7,Rhode Island,5
2021,8,Rhode Island,5
2021,9,Rhode Island,5
2021,10,Rhode Island,5
2021,11,Rhode Island,0
2021,12,Rhode Island,0
2021,13,Rhode Island,5
2021,14,Rhode Island,0
2021,15,Rhode Island,0
2021,16,Rhode Island,5
2021,17,Rhode Island,0
2021,18,Rhode Island,5
2021,19,Rhode Island,5
2021,20,Rhode Island,5
2021,21,Rhode Island,5
2021,22,Rhode Island,5
2021,23,Rhode Island,5
2021,24,Rhode Island,5
2021,25,Rhode Island,5
2021,26,Rhode Island,5
2021,27,Rhode Island,5
2021,28,Rhode Island,5
2021,29,Rhode Island,5
2021,30,Rhode Island,5
2021,31,Rhode Island,5
2021,32,Rhode Island,5
2021,33,Rhode Island,5
2021,34,Rhode Island,5
2021,35,Rhode Island,5
2021,36,Rhode Island,5
2021,37,Rhode Island,5
2021,38,Rhode Island,5
2021,39,Rhode Island,5
2021,40,Rhode Island,5
2021,41,Rhode Island,5
2021,42,Rhode Island,5
2021,43,Rhode Island,5
2021,44,Rhode Island,5
2021,45,Rhode Island,5
2021,46,Rhode Island,5
2021,47,Rhode Island,5
2021,48,Rhode Island,5
2021,49,Rhode Island,5
2021,50,Rhode Island,5
2021,51,Rhode Island,5
2021,52,Rhode Island,5
2022,1,Rhode Island,5
2022,2,Rhode Island,5
2022,3,Rhode Island,5
2022,4,Rhode Island,5
2022,5,Rhode Island,5
2022,6,Rhode Island,5
2022,7,Rhode Island,0
2022,8,Rhode Island,0
2022,9,Rhode Island,5
2022,10,Rhode Island,5
2022,11,Rhode Island,5
2022,12,Rhode Island,5
2022,13,Rhode Island,0
2022,14,Rhode Island,5
2022,15,Rhode Island,0
2022,16,Rhode Island,5
2022,17,Rhode Island,5
2022,18,Rhode Island,5
2022,19,Rhode Island,5
2022,20,Rhode Island,5
2022,21,Rhode Island,5
2022,22,Rhode Island,5
2022,23,Rhode Island,5
2022,24,Rhode Island,5
2022,25,Rhode Island,5
2022,26,Rhode Island,5
2022,27,Rhode Island,5
2022,28,Rhode Island,5
2022,29,Rhode Island,5
2022,30,Rhode Island,5
2022,31,Rhode Island,0
2022,32,Rhode Island,5
2022,33,Rhode Island,0
2022,34,Rhode Island,0
2022,35,Rhode Island,0
2022,36,Rhode Island,5
2022,37,Rhode Island,5
2022,38,Rhode Island,5
2022,39,Rhode Island,5
2022,40,Rhode Island,5
2022,41,Rhode Island,5
2022,42,Rhode Island,0
2022,43,Rhode Island,5
2022,44,Rhode Island,5
2022,45,Rhode Island,5
2022,46,Rhode Island,5
2022,47,Rhode Island,5
2022,48,Rhode Island,5
2022,49,Rhode Island,5
2022,50,Rhode Island,5
2022,51,Rhode Island,5
2022,52,Rhode Island,5
2023,1,Rhode Island,5
2023,2,Rhode Island,5
2023,3,Rhode Island,5
2023,4,Rhode Island,5
2023,5,Rhode Island,0
2023,6,Rhode Island,5
2023,7,Rhode Island,0
2023,8,Rhode Island,5
2023,9,Rhode Island,5
2023,10,Rhode Island,5
2023,11,Rhode Island,5
2023,12,Rhode Island,5
2023,13,Rhode Island,5
2023,14,Rhode Island,5
2023,15,Rhode Island,0
2023,16,Rhode Island,5
2023,17,Rhode Island,5
2023,18,Rhode Island,5
2023,19,Rhode Island,0
2023,20,Rhode Island,5
2023,21,Rhode Island,5
2023,22,Rhode Island,0
2023,23,Rhode Island,5
2023,24,Rhode Island,5
2023,25,Rhode Island,5
2023,26,Rhode Island,5
2023,27,Rhode Island,0
2023,28,Rhode Island,5
2023,29,Rhode Island,5
2023,30,Rhode Island,5
2023,31,Rhode Island,5
2023,32,Rhode Island,0
2023,33,Rhode Island,0
2023,34,Rhode Island,0
2023,35,Rhode Island,0
2023,36,Rhode Island,5
2023,37,Rhode Island,5
2020,1,South Carolina,30
2020,2,South Carolina,21
2020,3,South Carolina,19
2020,4,South Carolina,19
2020,5,South Carolina,23
2020,6,South Carolina,29
2020,7,South Carolina,27
2020,8,South Carolina,13
2020,9,South Carolina,20
2020,10,South Carolina,25
2020,11,South Carolina,16
2020,12,South Carolina,18
2020,13,South Carolina,21
2020,14,South Carolina,15
2020,15,South Carolina,14
2020,16,South Carolina,15
2020,17,South Carolina,11
2020,18,South Carolina,16
2020,19,South Carolina,15
2020,20,South Carolina,10
2020,21,South Carolina,5
2020,22,South Carolina,5
2020,23,South Carolina,14
2020,24,South Carolina,12
2020,25,South Carolina,5
2020,26,South Carolina,11
2020,27,South Carolina,5
2020,28,South Carolina,11
2020,29,South Carolina,14
2020,30,South Carolina,15
2020,31,South Carolina,5
2020,32,South Carolina,12
2020,33,South Carolina,15
2020,34,South Carolina,5
2020,35,South Carolina,5
2020,36,South Carolina,10
2020,37,South Carolina,5
2020,38,South Carolina,17
2020,39,South Carolina,16
2020,40,South Carolina,11
2020,41,South Carolina,5
2020,42,South Carolina,5
2020,43,South Carolina,5
2020,44,South Carolina,14
2020,45,South Carolina,5
2020,46,South Carolina,11
2020,47,South Carolina,12
2020,48,South Carolina,14
2020,49,South Carolina,14
2020,50,South Carolina,12
2020,51,South Carolina,12
2020,52,South Carolina,11
2020,53,South Carolina,5
2021,1,South Carolina,16
2021,2,South Carolina,17
2021,3,South Carolina,13
2021,4,South Carolina,13
2021,5,South Carolina,12
2021,6,South Carolina,5
2021,7,South Carolina,5
2021,8,South Carolina,11
2021,9,South Carolina,18
2021,10,South Carolina,5
2021,11,South Carolina,5
2021,12,South Carolina,10
2021,13,South Carolina,10
2021,14,South Carolina,5
2021,15,South Carolina,5
2021,16,South Carolina,5
2021,17,South Carolina,14
2021,18,South Carolina,11
2021,19,South Carolina,5
2021,20,South Carolina,10
2021,21,South Carolina,12
2021,22,South Carolina,5
2021,23,South Carolina,10
2021,24,South Carolina,14
2021,25,South Carolina,12
2021,26,South Carolina,5
2021,27,South Carolina,15
2021,28,South Carolina,11
2021,29,South Carolina,11
2021,30,South Carolina,11
2021,31,South Carolina,11
2021,32,South Carolina,5
2021,33,South Carolina,5
2021,34,South Carolina,13
2021,35,South Carolina,5
2021,36,South Carolina,11
2021,37,South Carolina,13
2021,38,South Carolina,16
2021,39,South Carolina,5
2021,40,South Carolina,10
2021,41,South Carolina,5
2021,42,South Carolina,12
2021,43,South Carolina,22
2021,44,South Carolina,10
2021,45,South Carolina,5
2021,46,South Carolina,12
2021,47,South Carolina,5
2021,48,South Carolina,18
2021,49,South Carolina,15
2021,50,South Carolina,5
2021,51,South Carolina,20
2021,52,South Carolina,5
2022,1,South Carolina,20
2022,2,South Carolina,26
2022,3,South Carolina,19
2022,4,South Carolina,13
2022,5,South Carolina,12
2022,6,South Carolina,5
2022,7,South Carolina,14
2022,8,South Carolina,18
2022,9,South Carolina,11
2022,10,South Carolina,13
2022,11,South Carolina,12
2022,12,South Carolina,10
2022,13,South Carolina,5
2022,14,South Carolina,5
2022,15,South Carolina,16
2022,16,South Carolina,16
2022,17,South Carolina,10
2022,18,South Carolina,12
2022,19,South Carolina,12
2022,20,South Carolina,10
2022,21,South Carolina,10
2022,22,South Carolina,5
2022,23,South Carolina,5
2022,24,South Carolina,12
2022,25,South Carolina,5
2022,26,South Carolina,5
2022,27,South Carolina,5
2022,28,South Carolina,11
2022,29,South Carolina,5
2022,30,South Carolina,5
2022,31,South Carolina,5
2022,32,South Carolina,5
2022,33,South Carolina,12
2022,34,South Carolina,5
2022,35,South Carolina,12
2022,36,South Carolina,10
2022,37,South Carolina,17
2022,38,South Carolina,11
2022,39,South Carolina,5
2022,40,South Carolina,5
2022,41,South Carolina,13
2022,42,South Carolina,5
2022,43,South Carolina,10
2022,44,South Carolina,16
2022,45,South Carolina,16
2022,46,South Carolina,22
2022,47,South Carolina,16
2022,48,South Carolina,23
2022,49,South Carolina,27
2022,50,South Carolina,20
2022,51,South Carolina,15
2022,52,South Carolina,20
2023,1,South Carolina,18
2023,2,South Carolina,16
2023,3,South Carolina,12
2023,4,South Carolina,19
2023,5,South Carolina,19
2023,6,South Carolina,19
2023,7,South Carolina,14
2023,8,South Carolina,13
2023,9,South Carolina,5
2023,10,South Carolina,14
2023,11,South Carolina,14
2023,12,South Carolina,5
2023,13,South Carolina,10
2023,14,South Carolina,12
2023,15,South Carolina,5
2023,16,South Carolina,5
2023,17,South Carolina,11
2023,18,South Carolina,11
2023,19,South Carolina,5
2023,20,South Carolina,5
2023,21,South Carolina,5
2023,22,South Carolina,12
2023,23,South Carolina,15
2023,24,South Carolina,5
2023,25,South Carolina,11
2023,26,South Carolina,14
2023,27,South Carolina,10
2023,28,South Carolina,5
2023,29,South Carolina,5
2023,30,South Carolina,5
2023,31,South Carolina,5
2023,32,South Carolina,11
2023,33,South Carolina,5
2023,34,South Carolina,10
2023,35,South Carolina,5
2023,36,South Carolina,13
2023,37,South Carolina,5
2020,1,South Dakota,5
2020,2,South Dakota,5
2020,3,South Dakota,5
2020,4,South Dakota,5
2020,5,South Dakota,5
2020,6,South Dakota,5
2020,7,South Dakota,5
2020,8,South Dakota,5
2020,9,South Dakota,5
2020,10,South Dakota,5
2020,11,South Dakota,5
2020,12,South Dakota,5
2020,13,South Dakota,5
2020,14,South Dakota,0
2020,15,South Dakota,5
2020,16,South Dakota,5
2020,17,South Dakota,5
2020,18,South Dakota,5
2020,19,South Dakota,5
2020,20,South Dakota,5
2020,21,South Dakota,5
2020,22,South Dakota,0
2020,23,South Dakota,5
2020,24,South Dakota,5
2020,25,South Dakota,5
2020,26,South Dakota,0
2020,27,South Dakota,5
2020,28,South Dakota,5
2020,29,South Dakota,5
2020,30,South Dakota,5
2020,31,South Dakota,5
2020,32,South Dakota,0
2020,33,South Dakota,5
2020,34,South Dakota,5
2020,35,South Dakota,5
2020,36,South Dakota,5
2020,37,South Dakota,0
2020,38,South Dakota,5
2020,39,South Dakota,5
2020,40,South Dakota,0
2020,41,South Dakota,5
2020,42,South Dakota,5
2020,43,South Dakota,5
2020,44,South Dakota,5
2020,45,South Dakota,5
2020,46,South Dakota,5
2020,47,South Dakota,5
2020,48,South Dakota,5
2020,49,South Dakota,5
2020,50,South Dakota,5
2020,51,South Dakota,5
2020,52,South Dakota,5
2020,53,South Dakota,5
2021,1,South Dakota,5
2021,2,South Dakota,5
2021,3,South Dakota,5
2021,4,South Dakota,0
2021,5,South Dakota,5
2021,6,South Dakota,5
2021,7,South Dakota,0
2021,8,South Dakota,5
2021,9,South Dakota,5
2021,10,South Dakota,5
2021,11,South Dakota,5
2021,12,South Dakota,0
2021,13,South Dakota,5
2021,14,South Dakota,5
2021,15,South Dakota,5
2021,16,South Dakota,5
2021,17,South Dakota,5
2021,18,South Dakota,5
2021,19,South Dakota,5
2021,20,South Dakota,5
2021,21,South Dakota,5
2021,22,South Dakota,0
2021,23,South Dakota,5
2021,24,South Dakota,0
2021,25,South Dakota,5
2021,26,South Dakota,5
2021,27,South Dakota,5
2021,28,South Dakota,5
2021,29,South Dakota,5
2021,30,South Dakota,5
2021,31,South Dakota,5
2021,32,South Dakota,5
2021,33,South Dakota,5
2021,34,South Dakota,5
2021,35,South Dakota,5
2021,36,South Dakota,5
2021,37,South Dakota,0
2021,38,South Dakota,5
2021,39,South Dakota,5
2021,40,South Dakota,0
2021,41,South Dakota,5
2021,42,South Dakota,5
2021,43,South Dakota,5
2021,44,South Dakota,5
2021,45,South Dakota,5
2021,46,South Dakota,5
2021,47,South Dakota,5
2021,48,South Dakota,5
2021,49,South Dakota,5
2021,50,South Dakota,5
2021,51,South Dakota,5
2021,52,South Dakota,5
2022,1,South Dakota,5
2022,2,South Dakota,5
2022,3,South Dakota,5
2022,4,South Dakota,5
2022,5,South Dakota,5
2022,6,South Dakota,5
2022,7,South Dakota,5
2022,8,South Dakota,5
2022,9,South Dakota,5
2022,10,South Dakota,5
2022,11,South Dakota,5
2022,12,South Dakota,5
2022,13,South Dakota,5
2022,14,South Dakota,5
2022,15,South Dakota,5
2022,16,South Dakota,5
2022,17,South Dakota,0
2022,18,South Dakota,5
2022,19,South Dakota,0
2022,20,South Dakota,0
2022,21,South Dakota,5
2022,22,South Dakota,5
2022,23,South Dakota,5
2022,24,South Dakota,5
2022,25,South Dakota,5
2022,26,South Dakota,5
2022,27,South Dakota,5
2022,28,South Dakota,5
2022,29,South Dakota,5
2022,30,South Dakota,5
2022,31,South Dakota,5
2022,32,South Dakota,5
2022,33,South Dakota,5
2022,34,South Dakota,5
2022,35,South Dakota,0
2022,36,South Dakota,5
2022,37,South Dakota,5
2022,38,South Dakota,5
2022,39,South Dakota,5
2022,40,South Dakota,5
2022,41,South Dakota,5
2022,42,South Dakota,0
2022,43,South Dakota,5
2022,44,South Dakota,5
2022,45,South Dakota,5
2022,46,South Dakota,5
2022,47,South Dakota,5
2022,48,South Dakota,5
2022,49,South Dakota,5
2022,50,South Dakota,5
2022,51,South Dakota,5
2022,52,South Dakota,5
2023,1,South Dakota,5
2023,2,South Dakota,5
2023,3,South Dakota,5
2023,4,South Dakota,5
2023,5,South Dakota,5
2023,6,South Dakota,5
2023,7,South Dakota,5
2023,8,South Dakota,5
2023,9,South Dakota,5
2023,10,South Dakota,5
2023,11,South Dakota,5
2023,12,South Dakota,5
2023,13,South Dakota,5
2023,14,South Dakota,5
2023,15,South Dakota,5
2023,16,South Dakota,5
2023,17,South Dakota,5
2023,18,South Dakota,5
2023,19,South Dakota,5
2023,20,South Dakota,5
2023,21,South Dakota,5
2023,22,South Dakota,5
2023,23,South Dakota,5
2023,24,South Dakota,5
2023,25,South Dakota,5
2023,26,South Dakota,5
2023,27,South Dakota,5
2023,28,South Dakota,5
2023,29,South Dakota,5
2023,30,South Dakota,5
2023,31,South Dakota,5
2023,32,South Dakota,5
2023,33,South Dakota,5
2023,34,South Dakota,5
2023,35,South Dakota,5
2023,36,South Dakota,0
2023,37,South Dakota,0
2020,1,Tennessee,61
2020,2,Tennessee,71
2020,3,Tennessee,47
2020,4,Tennessee,52
2020,5,Tennessee,53
2020,6,Tennessee,42
2020,7,Tennessee,38
2020,8,Tennessee,30
2020,9,Tennessee,42
2020,10,Tennessee,46
2020,11,Tennessee,34
2020,12,Tennessee,45
2020,13,Tennessee,43
2020,14,Tennessee,42
2020,15,Tennessee,38
2020,16,Tennessee,25
2020,17,Tennessee,26
2020,18,Tennessee,24
2020,19,Tennessee,23
2020,20,Tennessee,21
2020,21,Tennessee,31
2020,22,Tennessee,28
2020,23,Tennessee,31
2020,24,Tennessee,24
2020,25,Tennessee,28
2020,26,Tennessee,28
2020,27,Tennessee,17
2020,28,Tennessee,25
2020,29,Tennessee,23
2020,30,Tennessee,40
2020,31,Tennessee,25
2020,32,Tennessee,20
2020,33,Tennessee,25
2020,34,Tennessee,30
2020,35,Tennessee,21
2020,36,Tennessee,21
2020,37,Tennessee,26
2020,38,Tennessee,30
2020,39,Tennessee,29
2020,40,Tennessee,17
2020,41,Tennessee,22
2020,42,Tennessee,29
2020,43,Tennessee,37
2020,44,Tennessee,28
2020,45,Tennessee,24
2020,46,Tennessee,30
2020,47,Tennessee,23
2020,48,Tennessee,24
2020,49,Tennessee,31
2020,50,Tennessee,37
2020,51,Tennessee,23
2020,52,Tennessee,26
2020,53,Tennessee,39
2021,1,Tennessee,37
2021,2,Tennessee,30
2021,3,Tennessee,28
2021,4,Tennessee,19
2021,5,Tennessee,16
2021,6,Tennessee,24
2021,7,Tennessee,26
2021,8,Tennessee,18
2021,9,Tennessee,22
2021,10,Tennessee,22
2021,11,Tennessee,23
2021,12,Tennessee,22
2021,13,Tennessee,20
2021,14,Tennessee,20
2021,15,Tennessee,23
2021,16,Tennessee,21
2021,17,Tennessee,26
2021,18,Tennessee,19
2021,19,Tennessee,20
2021,20,Tennessee,23
2021,21,Tennessee,21
2021,22,Tennessee,12
2021,23,Tennessee,24
2021,24,Tennessee,16
2021,25,Tennessee,19
2021,26,Tennessee,15
2021,27,Tennessee,30
2021,28,Tennessee,18
2021,29,Tennessee,26
2021,30,Tennessee,11
2021,31,Tennessee,24
2021,32,Tennessee,27
2021,33,Tennessee,24
2021,34,Tennessee,18
2021,35,Tennessee,36
2021,36,Tennessee,31
2021,37,Tennessee,26
2021,38,Tennessee,33
2021,39,Tennessee,26
2021,40,Tennessee,25
2021,41,Tennessee,31
2021,42,Tennessee,22
2021,43,Tennessee,30
2021,44,Tennessee,27
2021,45,Tennessee,31
2021,46,Tennessee,29
2021,47,Tennessee,27
2021,48,Tennessee,34
2021,49,Tennessee,36
2021,50,Tennessee,39
2021,51,Tennessee,36
2021,52,Tennessee,44
2022,1,Tennessee,43
2022,2,Tennessee,28
2022,3,Tennessee,38
2022,4,Tennessee,46
2022,5,Tennessee,28
2022,6,Tennessee,25
2022,7,Tennessee,29
2022,8,Tennessee,32
2022,9,Tennessee,29
2022,10,Tennessee,16
2022,11,Tennessee,19
2022,12,Tennessee,19
2022,13,Tennessee,35
2022,14,Tennessee,19
2022,15,Tennessee,19
2022,16,Tennessee,18
2022,17,Tennessee,19
2022,18,Tennessee,23
2022,19,Tennessee,20
2022,20,Tennessee,18
2022,21,Tennessee,22
2022,22,Tennessee,25
2022,23,Tennessee,25
2022,24,Tennessee,23
2022,25,Tennessee,16
2022,26,Tennessee,25
2022,27,Tennessee,16
2022,28,Tennessee,20
2022,29,Tennessee,26
2022,30,Tennessee,16
2022,31,Tennessee,15
2022,32,Tennessee,27
2022,33,Tennessee,19
2022,34,Tennessee,17
2022,35,Tennessee,28
2022,36,Tennessee,23
2022,37,Tennessee,20
2022,38,Tennessee,13
2022,39,Tennessee,21
2022,40,Tennessee,22
2022,41,Tennessee,24
2022,42,Tennessee,32
2022,43,Tennessee,23
2022,44,Tennessee,36
2022,45,Tennessee,35
2022,46,Tennessee,37
2022,47,Tennessee,46
2022,48,Tennessee,59
2022,49,Tennessee,55
2022,50,Tennessee,50
2022,51,Tennessee,36
2022,52,Tennessee,37
2023,1,Tennessee,42
2023,2,Tennessee,44
2023,3,Tennessee,36
2023,4,Tennessee,33
2023,5,Tennessee,17
2023,6,Tennessee,25
2023,7,Tennessee,32
2023,8,Tennessee,19
2023,9,Tennessee,18
2023,10,Tennessee,35
2023,11,Tennessee,24
2023,12,Tennessee,34
2023,13,Tennessee,21
2023,14,Tennessee,26
2023,15,Tennessee,22
2023,16,Tennessee,24
2023,17,Tennessee,20
2023,18,Tennessee,21
2023,19,Tennessee,27
2023,20,Tennessee,18
2023,21,Tennessee,18
2023,22,Tennessee,23
2023,23,Tennessee,29
2023,24,Tennessee,19
2023,25,Tennessee,26
2023,26,Tennessee,22
2023,27,Tennessee,15
2023,28,Tennessee,17
2023,29,Tennessee,22
2023,30,Tennessee,31
2023,31,Tennessee,14
2023,32,Tennessee,22
2023,33,Tennessee,27
2023,34,Tennessee,29
2023,35,Tennessee,25
2023,36,Tennessee,17
2023,37,Tennessee,19
2020,1,Texas,117
2020,2,Texas,121
2020,3,Texas,101
2020,4,Texas,90
2020,5,Texas,83
2020,6,Texas,98
2020,7,Texas,97
2020,8,Texas,98
2020,9,Texas,82
2020,10,Texas,93
2020,11,Texas,89
2020,12,Texas,92
2020,13,Texas,88
2020,14,Texas,89
2020,15,Texas,84
2020,16,Texas,58
2020,17,Texas,70
2020,18,Texas,69
2020,19,Texas,60
2020,20,Texas,52
2020,21,Texas,69
2020,22,Texas,56
2020,23,Texas,56
2020,24,Texas,53
2020,25,Texas,76
2020,26,Texas,52
2020,27,Texas,35
2020,28,Texas,66
2020,29,Texas,67
2020,30,Texas,59
2020,31,Texas,68
2020,32,Texas,71
2020,33,Texas,58
2020,34,Texas,62
2020,35,Texas,67
2020,36,Texas,48
2020,37,Texas,47
2020,38,Texas,47
2020,39,Texas,45
2020,40,Texas,54
2020,41,Texas,50
2020,42,Texas,62
2020,43,Texas,55
2020,44,Texas,56
2020,45,Texas,64
2020,46,Texas,47
2020,47,Texas,61
2020,48,Texas,64
2020,49,Texas,77
2020,50,Texas,51
2020,51,Texas,58
2020,52,Texas,63
2020,53,Texas,49
2021,1,Texas,77
2021,2,Texas,78
2021,3,Texas,82
2021,4,Texas,65
2021,5,Texas,63
2021,6,Texas,73
2021,7,Texas,65
2021,8,Texas,75
2021,9,Texas,61
2021,10,Texas,45
2021,11,Texas,53
2021,12,Texas,61
2021,13,Texas,65
2021,14,Texas,53
2021,15,Texas,48
2021,16,Texas,54
2021,17,Texas,47
2021,18,Texas,51
2021,19,Texas,45
2021,20,Texas,45
2021,21,Texas,48
2021,22,Texas,38
2021,23,Texas,50
2021,24,Texas,53
2021,25,Texas,42
2021,26,Texas,51
2021,27,Texas,53
2021,28,Texas,53
2021,29,Texas,47
2021,30,Texas,56
2021,31,Texas,58
2021,32,Texas,44
2021,33,Texas,53
2021,34,Texas,68
2021,35,Texas,61
2021,36,Texas,45
2021,37,Texas,56
2021,38,Texas,54
2021,39,Texas,47
2021,40,Texas,51
2021,41,Texas,60
2021,42,Texas,37
2021,43,Texas,50
2021,44,Texas,54
2021,45,Texas,48
2021,46,Texas,75
2021,47,Texas,58
2021,48,Texas,70
2021,49,Texas,81
2021,50,Texas,80
2021,51,Texas,73
2021,52,Texas,67
2022,1,Texas,71
2022,2,Texas,91
2022,3,Texas,65
2022,4,Texas,67
2022,5,Texas,75
2022,6,Texas,53
2022,7,Texas,57
2022,8,Texas,64
2022,9,Texas,63
2022,10,Texas,61
2022,11,Texas,59
2022,12,Texas,64
2022,13,Texas,48
2022,14,Texas,51
2022,15,Texas,45
2022,16,Texas,45
2022,17,Texas,44
2022,18,Texas,52
2022,19,Texas,45
2022,20,Texas,56
2022,21,Texas,38
2022,22,Texas,47
2022,23,Texas,48
2022,24,Texas,48
2022,25,Texas,33
2022,26,Texas,58
2022,27,Texas,53
2022,28,Texas,45
2022,29,Texas,31
2022,30,Texas,44
2022,31,Texas,36
2022,32,Texas,47
2022,33,Texas,41
2022,34,Texas,48
2022,35,Texas,47
2022,36,Texas,59
2022,37,Texas,32
2022,38,Texas,54
2022,39,Texas,38
2022,40,Texas,37
2022,41,Texas,36
2022,42,Texas,49
